date,ticker,open,high,low,close,volume
2026-03-23,TCB,28892.647058823528,28941.61764705882,28305.0,28305.0,15397100
2026-03-24,TCB,28696.764931427973,29235.44140625,28549.85316556742,29235.44140625,9251700
2026-03-25,TCB,29676.17692268669,30263.823990462664,29431.323977780034,30165.8828125,10014500
2026-03-26,TCB,30067.942112354893,30067.942112354893,29529.265625,29529.265625,7432100
2026-03-27,TCB,29529.26481889784,30067.941291547715,29431.323642052404,30018.970703125,7624800
2026-03-30,TCB,29431.323303022542,29872.05859375,29137.4997758709,29872.05859375,6340300
2026-03-31,TCB,29872.059051811888,30116.91199485953,29774.117874592834,30067.94140625,8861500
2026-04-01,TCB,30704.559291294645,30704.559291294645,30165.8828125,30165.8828125,8787500
2026-04-02,TCB,29872.060209019768,29921.030799526357,29480.29548496705,29725.1484375,7864700
2026-04-03,TCB,29774.11764705882,29872.05882352941,29137.5,29137.5,8900100
2026-04-06,TCB,29088.52976414587,29088.52976414587,28402.941520546472,28451.912109375,12541800
2026-04-07,TCB,28647.793649281357,28696.764236716026,27766.323075457316,28109.1171875,15385300
2026-04-08,TCB,29137.500222668976,30067.94140625,28892.647279621335,30067.94140625,18128900
2026-04-09,TCB,30312.794808100727,30949.412469660194,29970.00068264563,30263.82421875,20809500
2026-04-10,TCB,30410.735183502908,31977.794001332364,30410.735183502908,31586.029296875,30690500
2026-04-13,TCB,30851.47160927704,31488.08927740498,30851.47160927704,31243.236328125,10921700
2026-04-14,TCB,31732.942570202806,31879.85434136115,31194.266075955537,31390.1484375,9838400
2026-04-15,TCB,31732.94211145997,31879.853880494506,31194.265625,31194.265625,12297700
2026-04-16,TCB,31194.265738269005,31439.118687548984,31145.29514841301,31243.236328125,8572900
2026-04-17,TCB,31488.08812076066,31781.911649103684,31341.17635658915,31586.029296875,12197000
2026-04-20,TCB,31732.941861579755,32222.647754505368,31683.971272287195,31928.82421875,12615300
2026-04-21,TCB,31977.79503535933,32173.67739392202,31830.88326643731,32026.765625,10355500
2026-04-22,TCB,32418.529066051135,32810.293767755684,32222.64671519886,32320.587890625,15089100
2026-04-23,TCB,32320.588576858107,33006.17681939752,32222.647399352478,32614.412109375,12864900
2026-04-24,TCB,32712.35159671533,33593.822148722626,32614.410424270074,33544.8515625,24933500
2026-04-27,TCB,33544.8515625,33544.8515625,33544.8515625,33544.8515625,0
2026-04-28,TCB,34279.41315932081,34279.41315932081,33789.7072570448,33887.6484375,16775400
2026-04-29,TCB,33789.70752169498,33887.648702917286,32810.29570947194,33153.08984375,16456400
2026-04-30,TCB,33153.08984375,33153.08984375,33153.08984375,33153.08984375,0
2026-05-01,TCB,33153.08984375,33153.08984375,33153.08984375,33153.08984375,0
2026-05-04,TCB,33104.118573025335,33251.03034184054,32614.412676974665,32859.265625,11611400
2026-05-05,TCB,32761.323875633447,32761.323875633447,32026.765044341217,32614.412109375,10590600
2026-05-06,TCB,32761.323302682522,33202.05859375,32516.47036320059,33202.05859375,7863100
2026-05-07,TCB,33348.96989173776,33495.88165337537,33006.17578125,33006.17578125,9746800
2026-05-08,TCB,32957.20748130539,33251.031024972304,32859.26630008309,33153.08984375,10525100
2026-05-11,TCB,33251.02895016642,33251.02895016642,33055.14659994453,33104.1171875,10445400
2026-05-12,TCB,33104.1171875,33153.08777505547,32957.20542483358,33104.1171875,9674900
2026-05-13,TCB,33202.057896205355,33202.057896205355,32859.26378813244,32908.234375,11500800
2026-05-14,TCB,32908.23529411764,33300.0,32908.23529411764,33300.0,10236700
2026-05-15,TCB,33642.79620388216,34083.5315253304,33251.031473705945,33348.97265625,22577300
2026-05-18,TCB,33300.0,33495.882352941175,33055.14705882353,33300.0,12191600
2026-05-19,TCB,33500.0,33600.0,32600.0,32600.0,15755800
2026-05-20,TCB,32200.0,32450.0,31050.0,32450.0,19950800
2026-05-21,TCB,32500.0,32600.0,32200.0,32250.0,9017000
