date,ticker,open,high,low,close,volume
2026-02-06,HPG,24417.25185487081,25086.82931002964,23926.228515625,23926.228515625,73780300
2026-02-09,HPG,24149.420062364712,24372.613189916934,23836.950834627565,23881.58984375,26741440
2026-02-10,HPG,24015.50437648528,24060.143384536008,23569.120050157722,23703.03515625,35797740
2026-02-11,HPG,23792.313074094385,24194.0583907121,23658.396050495256,23970.8671875,29144720
2026-02-12,HPG,24104.781920603345,24194.05801689683,23881.588802779846,24015.50390625,14450700
2026-02-13,HPG,24015.504277306485,24238.697398578475,23926.228179633625,23970.8671875,26476780
2026-02-16,HPG,23970.8671875,23970.8671875,23970.8671875,23970.8671875,0
2026-02-17,HPG,23970.8671875,23970.8671875,23970.8671875,23970.8671875,0
2026-02-18,HPG,23970.8671875,23970.8671875,23970.8671875,23970.8671875,0
2026-02-19,HPG,23970.8671875,23970.8671875,23970.8671875,23970.8671875,0
2026-02-20,HPG,23970.8671875,23970.8671875,23970.8671875,23970.8671875,0
2026-02-23,HPG,24194.057797568665,24551.166015625,24194.057797568665,24551.166015625,39695150
2026-02-24,HPG,24551.166366189093,25354.658909258927,24417.251262020764,25265.3828125,109448130
2026-02-25,HPG,25354.65977329863,26515.260579075042,25354.65977329863,26158.15234375,150050120
2026-02-26,HPG,26336.70578500842,26381.344792792574,25711.767348269826,26247.4296875,59946480
2026-02-27,HPG,26202.790913960616,26247.429922143827,25711.767578125,25711.767578125,52037150
2026-03-02,HPG,25176.105367541106,26113.513035997446,25042.190260341617,25443.9375,95597700
2026-03-03,HPG,25176.105367541106,26113.513035997446,25042.190260341617,25443.9375,95597700
2026-03-04,HPG,24640.442687492625,24863.635808513674,23926.22815273306,24729.720703125,75103050
2026-03-05,HPG,24952.912990621528,25131.465179802162,24194.057555334613,24327.97265625,52798790
2026-03-06,HPG,24104.781460744296,24640.44186440585,23970.866359828906,24327.97265625,48786870
2026-03-09,HPG,22765.62799968279,23345.927444953202,22631.712890625,22631.712890625,133080090
2026-03-10,HPG,23926.22838042388,24194.05859375,23345.927027470738,24194.05859375,100360260
2026-03-11,HPG,24238.697502768613,24685.081829171486,24060.143388595483,24461.890625,54904520
2026-03-12,HPG,24104.782631538015,24238.6977389578,23792.31340820522,23926.228515625,48450490
2026-03-13,HPG,23836.949588729418,24283.335820502365,23658.395479632207,23792.3125,31533150
2026-03-16,HPG,23792.31374356508,24060.14396217979,23703.035725320213,23881.58984375,21868440
2026-03-17,HPG,24104.781920603345,24417.25113472033,24015.50390625,24015.50390625,26593930
2026-03-18,HPG,24015.504614551548,24238.6977389578,23792.31340820522,23926.228515625,25364350
2026-03-19,HPG,23658.395112424176,23970.86623703923,23524.48001219476,23836.94921875,40521030
2026-03-20,HPG,23658.396766493184,23703.035775710516,23122.736328125,23122.736328125,66974380
2026-03-23,HPG,22899.542056026585,23390.565378705636,22542.43383624912,22765.626953125,48799190
2026-03-24,HPG,23212.012055374777,23479.84418831351,23078.09694793537,23167.373046875,30556680
2026-03-25,HPG,23479.8433798471,23569.11947571275,23301.28927005596,23524.48046875,25263810
2026-03-26,HPG,23479.844565743755,23524.48165690114,23122.736328125,23122.736328125,20266620
2026-03-27,HPG,23167.373143019482,23836.95060105518,23078.097043709353,23658.396484375,29550070
2026-03-30,HPG,23345.926470839364,24194.05801689683,23167.372360192538,24015.50390625,45403710
2026-03-31,HPG,24149.419009720157,24327.973120366983,23926.22780995652,24015.50390625,25908300
2026-04-01,HPG,24417.251378051213,24506.52747523438,24194.058258003475,24238.697265625,34654070
2026-04-02,HPG,24104.782728534836,24551.16706108365,23881.589603230466,24417.251953125,55006270
2026-04-03,HPG,24417.25092281031,24461.889929599576,23747.673493210736,23792.3125,34521630
2026-04-06,HPG,23792.313074094385,24194.0583907121,23747.67406622801,23970.8671875,21722910
2026-04-07,HPG,23926.228515625,24194.058730464563,23881.58950713177,23926.228515625,14481060
2026-04-08,HPG,24551.166459636574,25042.189788829306,24461.89036253784,24997.55078125,74411260
2026-04-09,HPG,24908.274920721884,25533.213360528116,24685.081798765415,25220.744140625,56768360
2026-04-10,HPG,25533.21311802204,25533.21311802204,24997.55078125,24997.55078125,39020740
2026-04-13,HPG,24863.635100294683,25131.465303443125,24818.99609375,24818.99609375,25305720
2026-04-14,HPG,25086.828903008765,25711.767339535054,24952.91379776169,25488.57421875,68127620
2026-04-15,HPG,25622.488871637233,25667.12787861813,25042.189453125,25042.189453125,32728520
2026-04-16,HPG,25042.190160925267,25176.105267593117,24774.35994758956,24952.9140625,30769310
2026-04-17,HPG,24952.913691730573,25220.74390108665,24908.274684151267,24997.55078125,23539450
2026-04-20,HPG,25131.466692117287,25399.298828125,25042.19059215468,25399.298828125,29085870
2026-04-21,HPG,26024.236557798202,26292.066768292356,25443.9371290409,25488.57421875,109612030
2026-04-22,HPG,25488.57469282492,25622.48980056275,25042.190361012166,25176.10546875,30520160
2026-04-23,HPG,25176.10430998781,25310.019411562032,24640.441985631092,24818.99609375,45247290
2026-04-24,HPG,24908.275390625,24952.914399470403,24551.167155981642,24908.275390625,25742200
2026-04-27,HPG,24908.275390625,24908.275390625,24908.275390625,24908.275390625,0
2026-04-28,HPG,24818.99646415102,24997.55057493468,24729.72036778912,24774.359375,15478650
2026-04-29,HPG,24685.08136057824,24908.27447857278,24640.442353367354,24774.359375,18963120
2026-04-30,HPG,24774.359375,24774.359375,24774.359375,24774.359375,0
2026-05-01,HPG,24774.359375,24774.359375,24774.359375,24774.359375,0
2026-05-04,HPG,24774.360386475142,24952.914504548724,24461.891159361363,24640.443359375,35611730
2026-05-05,HPG,24685.08251015808,24729.721519447794,24283.33718073053,24372.61328125,33762080
2026-05-06,HPG,24461.891159361363,24818.99747744858,24372.6131412946,24640.443359375,30439200
2026-05-07,HPG,24818.99646415102,24908.27447857278,24640.442353367354,24774.359375,22382910
2026-05-08,HPG,24774.36061790919,24908.275728200384,24595.806498167618,24863.63671875,22746020
2026-05-11,HPG,25000.0,25000.0,24545.455078125,24545.455078125,26023910
2026-05-12,HPG,24545.455078125,24727.2734375,24409.091796875,24454.544921875,21087990
2026-05-13,HPG,24500.0,24772.7265625,24363.63671875,24636.36328125,23699170
2026-05-14,HPG,24818.181640625,24909.091796875,24590.908203125,24590.908203125,15451810
2026-05-15,HPG,24590.908203125,24636.36328125,24045.455078125,24136.36328125,83422020
2026-05-18,HPG,24090.908203125,24272.7265625,23863.63671875,24045.455078125,30234050
2026-05-19,HPG,24090.908203125,24227.2734375,23863.63671875,23863.63671875,27623090
2026-05-20,HPG,23909.091796875,24000.0,23409.091796875,23818.181640625,45082180
2026-05-21,HPG,23954.544921875,24272.7265625,23909.091796875,24136.36328125,33618750
2026-05-22,HPG,24181.818359375,24227.2734375,23954.544921875,23954.544921875,28373400
2026-05-25,HPG,24250.0,24350.0,24100.0,24100.0,26989100
2026-05-26,HPG,24100.0,24250.0,24000.0,24250.0,20723700
2026-05-27,HPG,24400.0,24500.0,24150.0,24150.0,23114500
2026-05-28,HPG,24150.0,24250.0,24000.0,24000.0,15668300
2026-05-29,HPG,24050.0,24200.0,23900.0,24000.0,16365900
2026-06-01,HPG,24000.0,24150.0,23950.0,24050.0,9668300
2026-06-02,HPG,24000.0,24050.0,23700.0,23700.0,25529600
2026-06-03,HPG,23700.0,24150.0,23600.0,24150.0,20573500
2026-06-04,HPG,24150.0,24150.0,23900.0,23950.0,10065300
2026-06-05,HPG,23950.0,24050.0,23750.0,23750.0,13891200
2026-06-08,HPG,23650.0,23750.0,23300.0,23300.0,22769900
2026-06-09,HPG,23350.0,23550.0,23300.0,23550.0,12441700
2026-06-10,HPG,23550.0,23700.0,23450.0,23600.0,7505500
